,Date,Bonds_10year,BON_Returns_Rolling_Std
4743,1998-12-22,1.383484651967137,1.5881550648148652
4744,1998-12-23,1.940298507462668,1.4491978342982992
4745,1998-12-24,1.3595482116712132,1.4538244980656803
4746,1998-12-28,-1.5889393314073463,1.3785911080897408
4747,1998-12-29,-1.4258754455860891,1.395398262352653
4748,1998-12-30,-1.2550521165709316,1.3310635037608156
4749,1998-12-31,-0.08616975441620989,1.3305164791529245
4750,1999-01-04,0.8408796895213344,1.3096847008224208
4751,1999-01-05,1.1118238186871965,1.3151025031275494
4752,1999-01-06,-0.1691689574963018,1.312734444236048
4753,1999-01-07,0.932005930946822,1.2958640099614247
4754,1999-01-08,1.6159496327387224,1.3110809885539338
4755,1999-01-11,0.6608839322594039,1.2672772179383387
4756,1999-01-12,-1.3130898645876132,1.2825148666472737
4757,1999-01-13,-1.8503118503118363,1.2916440320610763
4758,1999-01-14,-2.266468968438895,1.3003136374711426
4759,1999-01-15,1.192024273948844,1.2360761027215943
4760,1999-01-19,0.6853715999143306,1.240100747585636
4761,1999-01-20,0.9359710699851308,1.173826373161967
4762,1999-01-21,-1.1801896733403594,1.172403900759334
4763,1999-01-22,-1.2795905310300837,1.1407723765415887
4764,1999-01-25,0.5184705119896327,1.1345357184208724
4765,1999-01-26,0.6017623038899744,1.1309573986155639
4766,1999-01-27,-0.17090365306557942,1.12287945424506
4767,1999-01-28,-0.17119623368285766,1.117212317830818
4768,1999-01-29,-0.2572347266881159,1.1127021224579459
4769,1999-02-01,1.9772189984956112,1.1491241171775763
4770,1999-02-02,0.8429926238145313,1.1556613451501303
4771,1999-02-03,0.773249738766979,1.160992851734823
4772,1999-02-04,1.3479883865615827,1.1714194380089487
4773,1999-02-05,0.9208103130755152,1.1769032868191989
4774,1999-02-08,-0.16220600162205612,1.1769130691928755
4775,1999-02-09,-0.6701868399675126,1.179493839464125
4776,1999-02-10,0.18401144960131788,1.1778701911748435
4777,1999-02-11,0.16326530612245094,1.154206814687964
4778,1999-02-12,2.933985330073341,1.201888582472438
4779,1999-02-16,-0.4750593824228044,1.1662700388201281
4780,1999-02-17,-0.9944311853619658,1.1778078517360233
4781,1999-02-18,1.0044194455604671,1.1786620658922462
4782,1999-02-19,0.6563245823389074,1.1643933008478466
4783,1999-02-22,-0.8891523414344961,1.1408116927121688
4784,1999-02-23,1.2360446570973016,1.1368510462312436
4785,1999-02-24,1.6541945647892795,1.1481243888633417
4786,1999-02-25,2.537776055792329,1.1722780186962676
4787,1999-02-26,-0.3967504250897425,1.1696974782524092
4788,1999-03-01,2.1244309559939283,1.1948509445512057
4789,1999-03-02,-0.7986627043090722,1.1897653684268337
4790,1999-03-03,0.655307994757548,1.187913622004672
4791,1999-03-04,0.46502976190474504,1.187968235265009
4792,1999-03-05,-1.573782632845766,1.2115242695891522
4793,1999-03-08,-0.7148231753197898,1.2090584303064424
4794,1999-03-09,-2.0083364910951085,1.2248309433593259
4795,1999-03-10,0.3286929621036494,1.2129259164289592
4796,1999-03-11,0.15417228753131784,1.1868694915033937
4797,1999-03-12,-0.8851260342505385,1.174345398763487
4798,1999-03-15,-0.4076878276062845,1.1590847753710454
4799,1999-03-16,-0.6432748538011568,1.164621906308261
4800,1999-03-17,0.4904845987835804,1.161710073558259
4801,1999-03-18,-0.4099960952752779,1.1569525410946344
4802,1999-03-19,0.9213879631444709,1.1609296774385724
4803,1999-03-22,0.8935508935508985,1.1604338909718688
4804,1999-03-23,-0.15402387370042625,1.1425684998861627
4805,1999-03-24,-0.5784805244890112,1.1445624503984253
4806,1999-03-25,0.9115593483320472,1.1309162349744564
4807,1999-03-26,-0.07687872381318961,1.0936665177427203
4808,1999-03-29,1.154068090017324,1.0420679229528267
4809,1999-03-30,-1.2930214869747214,1.0562303940354039
4810,1999-03-31,0.8283567713350148,1.0577151486010528
4811,1999-04-01,0.7260221627818142,1.0552306425862341
4812,1999-04-05,-1.6881638846737546,1.0712733581630187
4813,1999-04-06,-1.2155122515917327,1.0694965684303726
4814,1999-04-07,0.07812499999999556,1.0686955978153063
4815,1999-04-08,-2.049180327868838,1.1131208798138545
4816,1999-04-09,0.3387128910141257,1.11249675685539
4817,1999-04-12,0.0794281175536149,1.1115576716835889
4818,1999-04-13,1.1706349206349165,1.1189163882260478
4819,1999-04-14,0.25495195136300275,1.0888603377419288
4820,1999-04-15,0.7433489827856077,1.0876658030242272
4821,1999-04-16,1.087378640776704,1.0922198284326199
4822,1999-04-19,-0.7299270072992803,1.0855753221478897
4823,1999-04-20,-0.6578947368421018,1.0846962212744828
4824,1999-04-21,0.0,1.0841809862537979
4825,1999-04-22,1.9867549668874047,1.1109773889634413
4826,1999-04-23,0.019098548510321226,1.1110962582851882
4827,1999-04-26,-0.4964674431926608,1.1147153817071442
4828,1999-04-27,-0.07676069852236013,1.0386576820058537
4829,1999-04-28,0.6529671595928432,1.0389222074910718
4830,1999-04-29,-0.9730967372638676,1.0384727356613797
4831,1999-04-30,3.0828516377649158,1.114677202953646
4832,1999-05-03,0.16822429906542258,1.1121107244958457
4833,1999-05-04,0.8956894943086491,1.107676549022423
4834,1999-05-05,-0.4068799704087356,1.0993274560333646
4835,1999-05-06,2.042711234911798,1.1116723049447284
4836,1999-05-07,0.7279344858962755,1.059974062535623
4837,1999-05-10,-0.3794037940379358,1.0598126720209133
4838,1999-05-11,1.0337323177366686,1.0279403853735398
4839,1999-05-12,-0.23335128343205944,1.0212391029690218
4840,1999-05-13,-3.0226700251889227,1.108075596223909
4841,1999-05-14,3.9517625231910936,1.2391777451037242
4842,1999-05-17,0.8209887560235662,1.2200476460788992
4843,1999-05-18,0.21242697822623224,1.2139940535686364
4844,1999-05-19,-1.165871754107051,1.189053717391808
4845,1999-05-20,-0.23235031277926144,1.1901169547392922
4846,1999-05-21,-1.1823719097097785,1.2050074051320658
4847,1999-05-24,-0.435097897026826,1.1989641638476127
4848,1999-05-25,-0.2367079388201021,1.197626982977532
4849,1999-05-26,1.0585873334550078,1.1991318126427088
4850,1999-05-27,1.354524110529165,1.2099809160826451
4851,1999-05-28,-0.01781895937278399,1.2072800275636317
4852,1999-06-01,2.7624309392265234,1.256853930563146
4853,1999-06-02,0.2948317724592586,1.2532958000942869
4854,1999-06-03,0.08646031471555292,1.2522815114595385
4855,1999-06-04,0.3628196268141037,1.2469813652149782
4856,1999-06-07,-0.2237906696505365,1.2449566243794428
4857,1999-06-08,0.3795721187025425,1.2443813161508501
4858,1999-06-09,0.6531454107940871,1.2388167177256413
4859,1999-06-10,1.0245901639344357,1.2242163283262812
4860,1999-06-11,1.3860716700473177,1.2319322414018894
4861,1999-06-14,-0.5001667222407469,1.2350783591570091
4862,1999-06-15,-0.1508042895442374,1.2044537997980247
4863,1999-06-16,-0.3524081221681463,1.1885681264017756
4864,1999-06-17,-2.728191310205452,1.2633474732693055
4865,1999-06-18,0.7963988919667653,1.2211584282120382
4866,1999-06-21,1.1851597389213264,1.227492560935386
4867,1999-06-22,0.6620268205737467,1.2279131865388426
4868,1999-06-23,1.2310286677909008,1.2287832422774563
4869,1999-06-24,0.4331167749458631,1.2288066893421632
4870,1999-06-25,-0.28197047603251146,1.2304565002226249
4871,1999-06-28,-0.8982035928143617,1.2371218579548107
4872,1999-06-29,-0.5370929842228978,1.2342137530359822
4873,1999-06-30,-1.9574755315558636,1.2676327477594973
4874,1999-07-01,0.5163511187607606,1.2676117404202214
4875,1999-07-02,-0.29109589041095285,1.2452367434564542
4876,1999-07-06,0.7384509702902164,1.2470188842051662
4877,1999-07-07,0.44323218547563936,1.24284872878112
4878,1999-07-08,-1.0183299389002087,1.2550282930363106
4879,1999-07-09,-0.15432098765431054,1.2547297767821701
4880,1999-07-12,-1.7516743946419444,1.2744952962024216
